"Notes"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2004"	"2004"	"#Alzheimer disease (G30)"	"GR113-052"	65965	292805298	22.5
	"2004"	"2004"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	861190	292805298	294.1
	"2004"	"2004"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	652486	292805298	222.8
	"2004"	"2004"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	3254	292805298	1.1
	"2004"	"2004"	"Hypertensive heart disease (I11)"	"GR113-056"	28585	292805298	9.8
	"2004"	"2004"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	3046	292805298	1.0
	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	451326	292805298	154.1
	"2004"	"2004"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	156816	292805298	53.6
	"2004"	"2004"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	2462	292805298	0.8
	"2004"	"2004"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	292048	292805298	99.7
	"2004"	"2004"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	63661	292805298	21.7
	"2004"	"2004"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	228387	292805298	78.0
	"2004"	"2004"	"Other heart diseases (I26-I51)"	"GR113-064"	166275	292805298	56.8
	"2004"	"2004"	"Acute and subacute endocarditis (I33)"	"GR113-065"	1196	292805298	0.4
	"2004"	"2004"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	779	292805298	0.3
	"2004"	"2004"	"Heart failure (I50)"	"GR113-067"	57120	292805298	19.5
	"2004"	"2004"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	107180	292805298	36.6
	"2004"	"2004"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	23076	292805298	7.9
	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	150074	292805298	51.3
	"2004"	"2004"	"#Atherosclerosis (I70)"	"GR113-071"	11861	292805298	4.1
	"2004"	"2004"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	23693	292805298	8.1
	"2004"	"2004"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	13753	292805298	4.7
	"2004"	"2004"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	9940	292805298	3.4
	"2004"	"2004"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	4673	292805298	1.6
	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	59664	292805298	20.4
	"2004"	"2004"	"Influenza (J09-J11)"	"GR113-077"	1100	292805298	0.4
	"2004"	"2004"	"Pneumonia (J12-J18)"	"GR113-078"	58564	292805298	20.0
	"2004"	"2004"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	319	292805298	0.1
	"2004"	"2004"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	226	292805298	0.1
	"2004"	"2004"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	93	292805298	0.0
	"2004"	"2004"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	121987	292805298	41.7
	"2004"	"2004"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	773	292805298	0.3
	"2004"	"2004"	"Emphysema (J43)"	"GR113-084"	13639	292805298	4.7
	"2004"	"2004"	"Asthma (J45-J46)"	"GR113-085"	3816	292805298	1.3
	"2004"	"2004"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	103759	292805298	35.4
	"2004"	"2004"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	1033	292805298	0.4
	"2004"	"2004"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	16780	292805298	5.7
	"2004"	"2004"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	27310	292805298	9.3
	"2004"	"2004"	"#Peptic ulcer (K25-K28)"	"GR113-090"	3682	292805298	1.3
	"2004"	"2004"	"#Diseases of appendix (K35-K38)"	"GR113-091"	452	292805298	0.2
	"2004"	"2004"	"#Hernia (K40-K46)"	"GR113-092"	1602	292805298	0.5
	"2004"	"2004"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	27013	292805298	9.2
	"2004"	"2004"	"Alcoholic liver disease (K70)"	"GR113-094"	12548	292805298	4.3
	"2004"	"2004"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	14465	292805298	4.9
	"2004"	"2004"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	3086	292805298	1.1
	"2004"	"2004"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	42480	292805298	14.5
	"2004"	"2004"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	157	292805298	0.1
	"2004"	"2004"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	553	292805298	0.2
	"2004"	"2004"	"Renal failure (N17-N19)"	"GR113-100"	41732	292805298	14.3
	"2004"	"2004"	"Other disorders of kidney (N25,N27)"	"GR113-101"	38	292805298	0.0
	"2004"	"2004"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	764	292805298	0.3
	"2004"	"2004"	"#Hyperplasia of prostate (N40)"	"GR113-103"	507	292805298	0.2
	"2004"	"2004"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	112	292805298	0.0
	"2004"	"2004"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	697	292805298	0.2
	"2004"	"2004"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	32	292805298	0.0
	"2004"	"2004"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	665	292805298	0.2
	"2004"	"2004"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	14213	292805298	4.9
	"2004"	"2004"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	10498	292805298	3.6
	"2004"	"2004"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	30126	292805298	10.3
	"2004"	"2004"	"All other diseases (Residual) "	"GR113-111"	201914	292805298	69.0
	"2004"	"2004"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	112012	292805298	38.3
	"2004"	"2004"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	48053	292805298	16.4
	"2004"	"2004"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	44933	292805298	15.3
	"2004"	"2004"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	1199	292805298	0.4
	"2004"	"2004"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	1921	292805298	0.7
	"2004"	"2004"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	63959	292805298	21.8
	"2004"	"2004"	"Falls (W00-W19)"	"GR113-118"	18807	292805298	6.4
	"2004"	"2004"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	649	292805298	0.2
	"2004"	"2004"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	3308	292805298	1.1
	"2004"	"2004"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	3229	292805298	1.1
	"2004"	"2004"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	20950	292805298	7.2
	"2004"	"2004"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	17016	292805298	5.8
	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	32439	292805298	11.1
	"2004"	"2004"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	16750	292805298	5.7
	"2004"	"2004"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	15689	292805298	5.4
	"2004"	"2004"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	17357	292805298	5.9
	"2004"	"2004"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	11624	292805298	4.0
	"2004"	"2004"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	5733	292805298	2.0
	"2004"	"2004"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	372	292805298	0.1
	"2004"	"2004"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	4976	292805298	1.7
	"2004"	"2004"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	235	292805298	0.1
	"2004"	"2004"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	4741	292805298	1.6
	"2004"	"2004"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	28	292805298	0.0
	"2004"	"2004"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	2883	292805298	1.0
	"2004"	"2004"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	4062	292805298	1.4
	"2005"	"2005"	"#Salmonella infections (A01-A02)"	"GR113-001"	30	295516599	0.0
	"2005"	"2005"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	10	295516599	Unreliable
	"2005"	"2005"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	5667	295516599	1.9
	"2005"	"2005"	"#Tuberculosis (A16-A19)"	"GR113-004"	648	295516599	0.2
	"2005"	"2005"	"Respiratory tuberculosis (A16)"	"GR113-005"	480	295516599	0.2
	"2005"	"2005"	"Other tuberculosis (A17-A19)"	"GR113-006"	168	295516599	0.1
	"2005"	"2005"	"#Whooping cough (A37)"	"GR113-007"	31	295516599	0.0
	"2005"	"2005"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	3	295516599	Unreliable
	"2005"	"2005"	"#Meningococcal infection (A39)"	"GR113-009"	123	295516599	0.0
	"2005"	"2005"	"#Septicemia (A40-A41)"	"GR113-010"	34136	295516599	11.6
	"2005"	"2005"	"#Syphilis (A50-A53)"	"GR113-011"	47	295516599	0.0
	"2005"	"2005"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	6	295516599	Unreliable
	"2005"	"2005"	"#Measles (B05)"	"GR113-014"	1	295516599	Unreliable
	"2005"	"2005"	"#Viral hepatitis (B15-B19)"	"GR113-015"	5529	295516599	1.9
	"2005"	"2005"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	12543	295516599	4.2
	"2005"	"2005"	"#Malaria (B50-B54)"	"GR113-017"	6	295516599	Unreliable
	"2005"	"2005"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	7727	295516599	2.6
	"2005"	"2005"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	559312	295516599	189.3
	"2005"	"2005"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	7773	295516599	2.6
	"2005"	"2005"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	13499	295516599	4.6
	"2005"	"2005"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	11514	295516599	3.9
	"2005"	"2005"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	53252	295516599	18.0
	"2005"	"2005"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	16076	295516599	5.4
	"2005"	"2005"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	32760	295516599	11.1
	"2005"	"2005"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	3797	295516599	1.3
	"2005"	"2005"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	159292	295516599	53.9
	"2005"	"2005"	"Malignant melanoma of skin (C43)"	"GR113-028"	8345	295516599	2.8
	"2005"	"2005"	"Malignant neoplasm of breast (C50)"	"GR113-029"	41491	295516599	14.0
	"2005"	"2005"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	3924	295516599	1.3
	"2005"	"2005"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	7096	295516599	2.4
	"2005"	"2005"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	14787	295516599	5.0
	"2005"	"2005"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	28905	295516599	9.8
	"2005"	"2005"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	12517	295516599	4.2
	"2005"	"2005"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	13253	295516599	4.5
	"2005"	"2005"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	13152	295516599	4.5
	"2005"	"2005"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	55028	295516599	18.6
	"2005"	"2005"	"Hodgkin disease (C81)"	"GR113-038"	1272	295516599	0.4
	"2005"	"2005"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	20873	295516599	7.1
	"2005"	"2005"	"Leukemia (C91-C95)"	"GR113-040"	21623	295516599	7.3
	"2005"	"2005"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	11200	295516599	3.8
	"2005"	"2005"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	60	295516599	0.0
	"2005"	"2005"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	62851	295516599	21.3
	"2005"	"2005"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	13710	295516599	4.6
	"2005"	"2005"	"#Anemias (D50-D64)"	"GR113-045"	4624	295516599	1.6
	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	75119	295516599	25.4
	"2005"	"2005"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	3183	295516599	1.1
	"2005"	"2005"	"Malnutrition (E40-E46)"	"GR113-048"	3003	295516599	1.0
	"2005"	"2005"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	180	295516599	0.1
	"2005"	"2005"	"#Meningitis (G00,G03)"	"GR113-050"	669	295516599	0.2
	"2005"	"2005"	"#Parkinson disease (G20-G21)"	"GR113-051"	19544	295516599	6.6
	"2005"	"2005"	"#Alzheimer disease (G30)"	"GR113-052"	71599	295516599	24.2
	"2005"	"2005"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	856030	295516599	289.7
	"2005"	"2005"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	652091	295516599	220.7
	"2005"	"2005"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	3365	295516599	1.1
	"2005"	"2005"	"Hypertensive heart disease (I11)"	"GR113-056"	29282	295516599	9.9
	"2005"	"2005"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	3172	295516599	1.1
	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	445687	295516599	150.8
	"2005"	"2005"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	151004	295516599	51.1
	"2005"	"2005"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	3565	295516599	1.2
	"2005"	"2005"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	291118	295516599	98.5
	"2005"	"2005"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	62799	295516599	21.3
	"2005"	"2005"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	228319	295516599	77.3
	"2005"	"2005"	"Other heart diseases (I26-I51)"	"GR113-064"	170585	295516599	57.7
	"2005"	"2005"	"Acute and subacute endocarditis (I33)"	"GR113-065"	1209	295516599	0.4
	"2005"	"2005"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	864	295516599	0.3
	"2005"	"2005"	"Heart failure (I50)"	"GR113-067"	58933	295516599	19.9
	"2005"	"2005"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	109579	295516599	37.1
	"2005"	"2005"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	24902	295516599	8.4
	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	143579	295516599	48.6
	"2005"	"2005"	"#Atherosclerosis (I70)"	"GR113-071"	11841	295516599	4.0
	"2005"	"2005"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	23617	295516599	8.0
	"2005"	"2005"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	13843	295516599	4.7
	"2005"	"2005"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	9774	295516599	3.3
	"2005"	"2005"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	4813	295516599	1.6
	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	63001	295516599	21.3
	"2005"	"2005"	"Influenza (J09-J11)"	"GR113-077"	1812	295516599	0.6
	"2005"	"2005"	"Pneumonia (J12-J18)"	"GR113-078"	61189	295516599	20.7
	"2005"	"2005"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	404	295516599	0.1
	"2005"	"2005"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	283	295516599	0.1
	"2005"	"2005"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	121	295516599	0.0
	"2005"	"2005"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	130933	295516599	44.3
	"2005"	"2005"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	866	295516599	0.3
	"2005"	"2005"	"Emphysema (J43)"	"GR113-084"	14002	295516599	4.7
	"2005"	"2005"	"Asthma (J45-J46)"	"GR113-085"	3884	295516599	1.3
	"2005"	"2005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	112181	295516599	38.0
	"2005"	"2005"	"#Pneumoconioses and chemical effects (J60-J66,J68)"	"GR113-087"	1007	295516599	0.3
	"2005"	"2005"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	17279	295516599	5.8
	"2005"	"2005"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	27056	295516599	9.2
	"2005"	"2005"	"#Peptic ulcer (K25-K28)"	"GR113-090"	3478	295516599	1.2
	"2005"	"2005"	"#Diseases of appendix (K35-K38)"	"GR113-091"	439	295516599	0.1
	"2005"	"2005"	"#Hernia (K40-K46)"	"GR113-092"	1639	295516599	0.6
	"2005"	"2005"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	27530	295516599	9.3
	"2005"	"2005"	"Alcoholic liver disease (K70)"	"GR113-094"	12928	295516599	4.4
	"2005"	"2005"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	14602	295516599	4.9
	"2005"	"2005"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	3072	295516599	1.0
	"2005"	"2005"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	43901	295516599	14.9
	"2005"	"2005"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	137	295516599	0.0
	"2005"	"2005"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	867	295516599	0.3
	"2005"	"2005"	"Renal failure (N17-N19)"	"GR113-100"	42868	295516599	14.5
	"2005"	"2005"	"Other disorders of kidney (N25,N27)"	"GR113-101"	29	295516599	0.0
	"2005"	"2005"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	767	295516599	0.3
	"2005"	"2005"	"#Hyperplasia of prostate (N40)"	"GR113-103"	525	295516599	0.2
	"2005"	"2005"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	120	295516599	0.0
	"2005"	"2005"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	760	295516599	0.3
	"2005"	"2005"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	33	295516599	0.0
	"2005"	"2005"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	727	295516599	0.2
	"2005"	"2005"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	14549	295516599	4.9
	"2005"	"2005"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	10410	295516599	3.5
	"2005"	"2005"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	31999	295516599	10.8
	"2005"	"2005"	"All other diseases (Residual) "	"GR113-111"	217632	295516599	73.6
	"2005"	"2005"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	117809	295516599	39.9
	"2005"	"2005"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	48441	295516599	16.4
	"2005"	"2005"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	45343	295516599	15.3
	"2005"	"2005"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	1241	295516599	0.4
	"2005"	"2005"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	1857	295516599	0.6
	"2005"	"2005"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	69368	295516599	23.5
	"2005"	"2005"	"Falls (W00-W19)"	"GR113-118"	19656	295516599	6.7
	"2005"	"2005"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	789	295516599	0.3
	"2005"	"2005"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	3582	295516599	1.2
	"2005"	"2005"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	3197	295516599	1.1
	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	23618	295516599	8.0
