"Notes"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"2005"	"2005"	"Diseases of inner ear"	"H80-H83"	2	295516599	Unreliable
	"2005"	"2005"	"Other disorders of ear"	"H90-H93"	1	295516599	Unreliable
	"2005"	"2005"	"Acute rheumatic fever"	"I00-I02"	29	295516599	0.0
	"2005"	"2005"	"Chronic rheumatic heart diseases"	"I05-I09"	3336	295516599	1.1
	"2005"	"2005"	"Hypertensive diseases"	"I10-I15"	57356	295516599	19.4
	"2005"	"2005"	"Ischaemic heart diseases"	"I20-I25"	445687	295516599	150.8
	"2005"	"2005"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	13504	295516599	4.6
	"2005"	"2005"	"Other forms of heart disease"	"I30-I51"	157081	295516599	53.2
	"2005"	"2005"	"Cerebrovascular diseases"	"I60-I69"	143579	295516599	48.6
	"2005"	"2005"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	35458	295516599	12.0
	"2005"	"2005"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	4308	295516599	1.5
	"2005"	"2005"	"Other and unspecified disorders of the circulatory system"	"I95-I99"	505	295516599	0.2
	"2005"	"2005"	"Acute upper respiratory infections"	"J00-J06"	206	295516599	0.1
	"2005"	"2005"	"Influenza and pneumonia"	"J09-J18"	63001	295516599	21.3
	"2005"	"2005"	"Other acute lower respiratory infections"	"J20-J22"	404	295516599	0.1
	"2005"	"2005"	"Other diseases of upper respiratory tract"	"J30-J39"	464	295516599	0.2
	"2005"	"2005"	"Chronic lower respiratory diseases"	"J40-J47"	130933	295516599	44.3
	"2005"	"2005"	"Lung diseases due to external agents"	"J60-J70"	18369	295516599	6.2
	"2005"	"2005"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	16644	295516599	5.6
	"2005"	"2005"	"Suppurative and necrotic conditions of lower respiratory tract"	"J85-J86"	695	295516599	0.2
	"2005"	"2005"	"Other diseases of pleura"	"J90-J94"	1474	295516599	0.5
	"2005"	"2005"	"Other diseases of the respiratory system"	"J96-J98"	7490	295516599	2.5
	"2005"	"2005"	"Diseases of oral cavity, salivary glands and jaws"	"K00-K14"	241	295516599	0.1
	"2005"	"2005"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	6339	295516599	2.1
	"2005"	"2005"	"Diseases of appendix"	"K35-K38"	439	295516599	0.1
	"2005"	"2005"	"Hernia"	"K40-K46"	1639	295516599	0.6
	"2005"	"2005"	"Noninfective enteritis and colitis"	"K50-K52"	3125	295516599	1.1
	"2005"	"2005"	"Other diseases of intestines"	"K55-K63"	21019	295516599	7.1
	"2005"	"2005"	"Diseases of peritoneum"	"K65-K66"	1829	295516599	0.6
	"2005"	"2005"	"Diseases of liver"	"K70-K76"	36783	295516599	12.4
	"2005"	"2005"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	7954	295516599	2.7
	"2005"	"2005"	"Other diseases of the digestive system"	"K90-K92"	8023	295516599	2.7
	"2005"	"2005"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	1702	295516599	0.6
	"2005"	"2005"	"Bullous disorders"	"L10-L13"	118	295516599	0.0
	"2005"	"2005"	"Dermatitis and eczema"	"L20-L30"	27	295516599	0.0
	"2005"	"2005"	"Papulosquamous disorders"	"L40-L44"	51	295516599	0.0
	"2005"	"2005"	"Urticaria and erythema"	"L50-L53"	119	295516599	0.0
	"2005"	"2005"	"Radiation-related disorders of the skin and subcutaneous tissue"	"L55-L59"	2	295516599	Unreliable
	"2005"	"2005"	"Disorders of skin appendages"	"L60-L75"	6	295516599	Unreliable
	"2005"	"2005"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	2209	295516599	0.7
	"2005"	"2005"	"Arthropathies"	"M00-M25"	4205	295516599	1.4
	"2005"	"2005"	"Systemic connective tissue disorders"	"M30-M35"	4514	295516599	1.5
	"2005"	"2005"	"Dorsopathies"	"M40-M54"	1115	295516599	0.4
	"2005"	"2005"	"Soft tissue disorders"	"M60-M79"	1277	295516599	0.4
	"2005"	"2005"	"Osteopathies and chondropathies"	"M80-M94"	3303	295516599	1.1
	"2005"	"2005"	"Other disorders of the musculoskeletal system and connective tissue"	"M95-M99"	4	295516599	Unreliable
	"2005"	"2005"	"Glomerular diseases"	"N00-N07"	950	295516599	0.3
	"2005"	"2005"	"Renal tubulo-interstitial diseases"	"N10-N15"	1240	295516599	0.4
	"2005"	"2005"	"Renal failure"	"N17-N19"	42868	295516599	14.5
	"2005"	"2005"	"Urolithiasis"	"N20-N23"	324	295516599	0.1
	"2005"	"2005"	"Other disorders of kidney and ureter"	"N25-N28"	753	295516599	0.3
	"2005"	"2005"	"Other diseases of urinary system"	"N30-N39"	15503	295516599	5.2
	"2005"	"2005"	"Diseases of male genital organs"	"N40-N50"	730	295516599	0.2
	"2005"	"2005"	"Disorders of breast"	"N60-N64"	61	295516599	0.0
	"2005"	"2005"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	120	295516599	0.0
	"2005"	"2005"	"Noninflammatory disorders of female genital tract"	"N80-N98"	224	295516599	0.1
	"2005"	"2005"	"Pregnancy with abortive outcome"	"O00-O07"	33	295516599	0.0
	"2005"	"2005"	"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium"	"O10-O16"	67	295516599	0.0
	"2005"	"2005"	"Other maternal disorders predominantly related to pregnancy"	"O20-O29"	123	295516599	0.0
	"2005"	"2005"	"Maternal care related to the fetus and amniotic cavity and possible delivery problems"	"O30-O48"	26	295516599	0.0
	"2005"	"2005"	"Complications of labour and delivery"	"O60-O75"	51	295516599	0.0
	"2005"	"2005"	"Complications predominantly related to the puerperium"	"O85-O92"	122	295516599	0.0
	"2005"	"2005"	"Other obstetric conditions, not elsewhere classified"	"O95-O99"	338	295516599	0.1
	"2005"	"2005"	"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery"	"P00-P04"	3244	295516599	1.1
	"2005"	"2005"	"Disorders related to length of gestation and fetal growth"	"P05-P08"	4813	295516599	1.6
	"2005"	"2005"	"Birth trauma"	"P10-P15"	33	295516599	0.0
	"2005"	"2005"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	3572	295516599	1.2
	"2005"	"2005"	"Infections specific to the perinatal period"	"P35-P39"	1066	295516599	0.4
	"2005"	"2005"	"Haemorrhagic and haematological disorders of newborn"	"P50-P61"	785	295516599	0.3
	"2005"	"2005"	"Transitory endocrine and metabolic disorders specific to newborn"	"P70-P74"	19	295516599	Unreliable
	"2005"	"2005"	"Digestive system disorders of newborn"	"P76-P78"	628	295516599	0.2
	"2005"	"2005"	"Conditions involving the integument and temperature regulation of newborn"	"P80-P83"	177	295516599	0.1
	"2005"	"2005"	"Other disorders originating in the perinatal period"	"P90-P96"	212	295516599	0.1
	"2005"	"2005"	"Congenital malformations of the nervous system"	"Q00-Q07"	1326	295516599	0.4
	"2005"	"2005"	"Congenital malformations of eye, ear, face and neck"	"Q10-Q18"	5	295516599	Unreliable
	"2005"	"2005"	"Congenital malformations of the circulatory system"	"Q20-Q28"	3637	295516599	1.2
	"2005"	"2005"	"Congenital malformations of the respiratory system"	"Q30-Q34"	644	295516599	0.2
	"2005"	"2005"	"Cleft lip and cleft palate"	"Q35-Q37"	7	295516599	Unreliable
	"2005"	"2005"	"Other congenital malformations of the digestive system"	"Q38-Q45"	253	295516599	0.1
	"2005"	"2005"	"Congenital malformations of genital organs"	"Q50-Q56"	9	295516599	Unreliable
	"2005"	"2005"	"Congenital malformations of the urinary system"	"Q60-Q64"	753	295516599	0.3
	"2005"	"2005"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	670	295516599	0.2
	"2005"	"2005"	"Other congenital malformations"	"Q80-Q89"	1114	295516599	0.4
	"2005"	"2005"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	1992	295516599	0.7
	"2005"	"2005"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	2837	295516599	1.0
	"2005"	"2005"	"Symptoms and signs involving the digestive system and abdomen"	"R10-R19"	334	295516599	0.1
	"2005"	"2005"	"Symptoms and signs involving the skin and subcutaneous tissue"	"R20-R23"	12	295516599	Unreliable
	"2005"	"2005"	"Symptoms and signs involving the nervous and musculoskeletal systems"	"R25-R29"	44	295516599	0.0
	"2005"	"2005"	"Symptoms and signs involving the urinary system"	"R30-R39"	8	295516599	Unreliable
	"2005"	"2005"	"Symptoms and signs involving cognition, perception, emotional state and behaviour"	"R40-R46"	25	295516599	0.0
	"2005"	"2005"	"Symptoms and signs involving speech and voice"	"R47-R49"	13	295516599	Unreliable
	"2005"	"2005"	"General symptoms and signs"	"R50-R68"	11501	295516599	3.9
	"2005"	"2005"	"Abnormal findings on examination of blood, without diagnosis"	"R70-R79"	31	295516599	0.0
	"2005"	"2005"	"Abnormal findings on diagnostic imaging and in function studies, without diagnosis"	"R90-R94"	167	295516599	0.1
	"2005"	"2005"	"Ill-defined and unknown causes of mortality"	"R95-R99"	17027	295516599	5.8
	"2005"	"2005"	"Transport accidents"	"V01-V99"	47717	295516599	16.1
	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	68401	295516599	23.1
	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	32559	295516599	11.0
	"2005"	"2005"	"Assault"	"X85-Y09"	17887	295516599	6.1
	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	4709	295516599	1.6
	"2005"	"2005"	"Legal intervention and operations of war"	"Y35-Y36"	421	295516599	0.1
	"2005"	"2005"	"Complications of medical and surgical care"	"Y40-Y84"	2542	295516599	0.9
	"2005"	"2005"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	2170	295516599	0.7
	"2006"	"2006"	"Intestinal infectious diseases"	"A00-A09"	6685	298379912	2.2
	"2006"	"2006"	"Tuberculosis"	"A16-A19"	652	298379912	0.2
	"2006"	"2006"	"Certain zoonotic bacterial diseases"	"A20-A28"	27	298379912	0.0
	"2006"	"2006"	"Other bacterial diseases"	"A30-A49"	35954	298379912	12.0
	"2006"	"2006"	"Infections with a predominantly sexual mode of transmission"	"A50-A64"	43	298379912	0.0
	"2006"	"2006"	"Other spirochaetal diseases"	"A65-A69"	5	298379912	Unreliable
	"2006"	"2006"	"Rickettsioses"	"A75-A79"	12	298379912	Unreliable
	"2006"	"2006"	"Viral infections of the central nervous system"	"A80-A89"	430	298379912	0.1
	"2006"	"2006"	"Arthropod-borne viral fevers and viral haemorrhagic fevers"	"A90-A99"	145	298379912	0.0
	"2006"	"2006"	"Viral infections characterized by skin and mucous membrane lesions"	"B00-B09"	337	298379912	0.1
	"2006"	"2006"	"Viral hepatitis"	"B15-B19"	7250	298379912	2.4
	"2006"	"2006"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	12113	298379912	4.1
	"2006"	"2006"	"Other viral diseases"	"B25-B34"	476	298379912	0.2
	"2006"	"2006"	"Mycoses"	"B35-B49"	1080	298379912	0.4
	"2006"	"2006"	"Protozoal diseases"	"B50-B64"	179	298379912	0.1
	"2006"	"2006"	"Helminthiases"	"B65-B83"	26	298379912	0.0
	"2006"	"2006"	"Pediculosis, acariasis and other infestations"	"B85-B89"	4	298379912	Unreliable
	"2006"	"2006"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	1289	298379912	0.4
	"2006"	"2006"	"Other infectious diseases"	"B99-B99"	286	298379912	0.1
	"2006"	"2006"	"Malignant neoplasms"	"C00-C97"	559888	298379912	187.6
	"2006"	"2006"	"In situ neoplasms"	"D00-D09"	17	298379912	Unreliable
	"2006"	"2006"	"Benign neoplasms"	"D10-D36"	1458	298379912	0.5
	"2006"	"2006"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	12647	298379912	4.2
	"2006"	"2006"	"Nutritional anaemias"	"D50-D53"	263	298379912	0.1
	"2006"	"2006"	"Haemolytic anaemias"	"D55-D59"	789	298379912	0.3
	"2006"	"2006"	"Aplastic and other anaemias"	"D60-D64"	2944	298379912	1.0
	"2006"	"2006"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	2547	298379912	0.9
	"2006"	"2006"	"Other diseases of blood and blood-forming organs"	"D70-D76"	804	298379912	0.3
	"2006"	"2006"	"Certain disorders involving the immune mechanism"	"D80-D89"	1487	298379912	0.5
	"2006"	"2006"	"Disorders of thyroid gland"	"E00-E07"	1815	298379912	0.6
	"2006"	"2006"	"Diabetes mellitus"	"E10-E14"	72449	298379912	24.3
	"2006"	"2006"	"Other disorders of glucose regulation and pancreatic internal secretion"	"E15-E16"	289	298379912	0.1
	"2006"	"2006"	"Disorders of other endocrine glands"	"E20-E34"	716	298379912	0.2
	"2006"	"2006"	"Malnutrition"	"E40-E46"	2377	298379912	0.8
	"2006"	"2006"	"Other nutritional deficiencies"	"E50-E64"	179	298379912	0.1
	"2006"	"2006"	"Obesity and other hyperalimentation"	"E65-E68"	4746	298379912	1.6
	"2006"	"2006"	"Metabolic disorders"	"E70-E88"	16633	298379912	5.6
	"2006"	"2006"	"Organic, including symptomatic, mental disorders"	"F01-F09"	77747	298379912	26.1
	"2006"	"2006"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	11816	298379912	4.0
	"2006"	"2006"	"Schizophrenia, schizotypal and delusional disorders"	"F20-F29"	499	298379912	0.2
	"2006"	"2006"	"Mood [affective] disorders"	"F30-F39"	721	298379912	0.2
	"2006"	"2006"	"Neurotic, stress-related and somatoform disorders"	"F40-F48"	127	298379912	0.0
	"2006"	"2006"	"Behavioural syndromes associated with physiological disturbances and physical factors"	"F50-F59"	318	298379912	0.1
	"2006"	"2006"	"Disorders of adult personality and behaviour"	"F60-F69"	2	298379912	Unreliable
	"2006"	"2006"	"Mental retardation"	"F70-F79"	459	298379912	0.2
	"2006"	"2006"	"Disorders of psychological development"	"F80-F89"	52	298379912	0.0
	"2006"	"2006"	"Behavioural and emotional disorders with onset usually occurring in childhood and adolescence"	"F90-F98"	7	298379912	Unreliable
	"2006"	"2006"	"Unspecified mental disorder"	"F99-F99"	13	298379912	Unreliable
	"2006"	"2006"	"Inflammatory diseases of the central nervous system"	"G00-G09"	1340	298379912	0.4
	"2006"	"2006"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	7086	298379912	2.4
	"2006"	"2006"	"Extrapyramidal and movement disorders"	"G20-G25"	19922	298379912	6.7
	"2006"	"2006"	"Other degenerative diseases of the nervous system"	"G30-G31"	75355	298379912	25.3
	"2006"	"2006"	"Demyelinating diseases of the central nervous system"	"G35-G37"	3631	298379912	1.2
	"2006"	"2006"	"Episodic and paroxysmal disorders"	"G40-G47"	2305	298379912	0.8
	"2006"	"2006"	"Nerve, nerve root and plexus disorders"	"G50-G58"	50	298379912	0.0
	"2006"	"2006"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	637	298379912	0.2
	"2006"	"2006"	"Diseases of myoneural junction and muscle"	"G70-G72"	2123	298379912	0.7
	"2006"	"2006"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	2514	298379912	0.8
	"2006"	"2006"	"Other disorders of the nervous system"	"G90-G98"	8002	298379912	2.7
	"2006"	"2006"	"Disorders of eyelid, lacrimal system and orbit"	"H00-H05"	12	298379912	Unreliable
	"2006"	"2006"	"Disorders of choroid and retina"	"H30-H35"	6	298379912	Unreliable
	"2006"	"2006"	"Glaucoma"	"H40-H40"	9	298379912	Unreliable
	"2006"	"2006"	"Disorders of vitreous body and globe"	"H43-H44"	6	298379912	Unreliable
	"2006"	"2006"	"Disorders of ocular muscles, binocular movement, accommodation and refraction"	"H49-H52"	8	298379912	Unreliable
	"2006"	"2006"	"Visual disturbances and blindness"	"H53-H54"	9	298379912	Unreliable
	"2006"	"2006"	"Other disorders of eye and adnexa"	"H55-H57"	1	298379912	Unreliable
	"2006"	"2006"	"Diseases of external ear"	"H60-H61"	4	298379912	Unreliable
	"2006"	"2006"	"Diseases of middle ear and mastoid"	"H65-H74"	55	298379912	0.0
	"2006"	"2006"	"Diseases of inner ear"	"H80-H83"	1	298379912	Unreliable
	"2006"	"2006"	"Other disorders of ear"	"H90-H93"	2	298379912	Unreliable
	"2006"	"2006"	"Acute rheumatic fever"	"I00-I02"	25	298379912	0.0
	"2006"	"2006"	"Chronic rheumatic heart diseases"	"I05-I09"	3232	298379912	1.1
	"2006"	"2006"	"Hypertensive diseases"	"I10-I15"	56561	298379912	19.0
	"2006"	"2006"	"Ischaemic heart diseases"	"I20-I25"	425425	298379912	142.6
	"2006"	"2006"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	12387	298379912	4.2
	"2006"	"2006"	"Other forms of heart disease"	"I30-I51"	157861	298379912	52.9
	"2006"	"2006"	"Cerebrovascular diseases"	"I60-I69"	137119	298379912	46.0
	"2006"	"2006"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	31136	298379912	10.4
	"2006"	"2006"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	3413	298379912	1.1
	"2006"	"2006"	"Other and unspecified disorders of the circulatory system"	"I95-I99"	582	298379912	0.2
	"2006"	"2006"	"Acute upper respiratory infections"	"J00-J06"	173	298379912	0.1
	"2006"	"2006"	"Influenza and pneumonia"	"J09-J18"	56326	298379912	18.9
	"2006"	"2006"	"Other acute lower respiratory infections"	"J20-J22"	297	298379912	0.1
	"2006"	"2006"	"Other diseases of upper respiratory tract"	"J30-J39"	478	298379912	0.2
	"2006"	"2006"	"Chronic lower respiratory diseases"	"J40-J47"	124583	298379912	41.8
	"2006"	"2006"	"Lung diseases due to external agents"	"J60-J70"	17899	298379912	6.0
	"2006"	"2006"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	17202	298379912	5.8
	"2006"	"2006"	"Suppurative and necrotic conditions of lower respiratory tract"	"J85-J86"	705	298379912	0.2
	"2006"	"2006"	"Other diseases of pleura"	"J90-J94"	1456	298379912	0.5
	"2006"	"2006"	"Other diseases of the respiratory system"	"J96-J98"	7542	298379912	2.5
	"2006"	"2006"	"Diseases of oral cavity, salivary glands and jaws"	"K00-K14"	204	298379912	0.1
	"2006"	"2006"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	6039	298379912	2.0
	"2006"	"2006"	"Diseases of appendix"	"K35-K38"	424	298379912	0.1
	"2006"	"2006"	"Hernia"	"K40-K46"	1744	298379912	0.6
	"2006"	"2006"	"Noninfective enteritis and colitis"	"K50-K52"	3293	298379912	1.1
	"2006"	"2006"	"Other diseases of intestines"	"K55-K63"	21154	298379912	7.1
	"2006"	"2006"	"Diseases of peritoneum"	"K65-K66"	1761	298379912	0.6
	"2006"	"2006"	"Diseases of liver"	"K70-K76"	37054	298379912	12.4
	"2006"	"2006"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	8091	298379912	2.7
	"2006"	"2006"	"Other diseases of the digestive system"	"K90-K92"	7843	298379912	2.6
	"2006"	"2006"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	1800	298379912	0.6
	"2006"	"2006"	"Bullous disorders"	"L10-L13"	136	298379912	0.0
	"2006"	"2006"	"Dermatitis and eczema"	"L20-L30"	18	298379912	Unreliable
	"2006"	"2006"	"Papulosquamous disorders"	"L40-L44"	37	298379912	0.0
	"2006"	"2006"	"Urticaria and erythema"	"L50-L53"	146	298379912	0.0
	"2006"	"2006"	"Disorders of skin appendages"	"L60-L75"	5	298379912	Unreliable
	"2006"	"2006"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	1720	298379912	0.6
	"2006"	"2006"	"Arthropathies"	"M00-M25"	4018	298379912	1.3
	"2006"	"2006"	"Systemic connective tissue disorders"	"M30-M35"	4317	298379912	1.4
	"2006"	"2006"	"Dorsopathies"	"M40-M54"	1148	298379912	0.4
	"2006"	"2006"	"Soft tissue disorders"	"M60-M79"	1323	298379912	0.4
	"2006"	"2006"	"Osteopathies and chondropathies"	"M80-M94"	3121	298379912	1.0
